img_name;latitude;longitude;altitude
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.53360821878873;2.5901851251354726;0.5
1.JPG;39.533608475517546;2.590185121167284;0.5
1.JPG;39.53360846628003;2.5901841271545814;0.5
1.JPG;39.53360820955122;2.5901841311227733;0.5
1.JPG;39.533608219594385;2.5901851426368436;0.5
1.JPG;39.533608476254614;2.590185139266624;0.5
1.JPG;39.53360846839192;2.590184145234298;0.5
1.JPG;39.53360821173171;2.590184148604521;0.5
1.JPG;39.533608219594385;2.5901851426368436;0.5
1.JPG;39.533608476254614;2.590185139266624;0.5
1.JPG;39.53360846839192;2.590184145234298;0.5
1.JPG;39.53360821173171;2.590184148604521;0.5
1.JPG;39.533608219594385;2.5901851426368436;0.5
1.JPG;39.533608476254614;2.590185139266624;0.5
1.JPG;39.53360846839192;2.590184145234298;0.5
1.JPG;39.53360821173171;2.590184148604521;0.5
1.JPG;39.533608219594385;2.5901851426368436;0.5
1.JPG;39.533608476254614;2.590185139266624;0.5
1.JPG;39.53360846839192;2.590184145234298;0.5
1.JPG;39.53360821173171;2.590184148604521;0.5
1.JPG;39.533608219594385;2.5901851426368436;0.5
1.JPG;39.533608476254614;2.590185139266624;0.5
1.JPG;39.53360846839192;2.590184145234298;0.5
1.JPG;39.53360821173171;2.590184148604521;0.5
1.JPG;39.533608219594385;2.5901851426368436;0.5
1.JPG;39.533608476254614;2.590185139266624;0.5
1.JPG;39.53360846839192;2.590184145234298;0.5
1.JPG;39.53360821173171;2.590184148604521;0.5
1.JPG;39.533608219594385;2.5901851426368436;0.5
1.JPG;39.533608476254614;2.590185139266624;0.5
1.JPG;39.53360846839192;2.590184145234298;0.5
1.JPG;39.53360821173171;2.590184148604521;0.5
1.JPG;39.533608219594385;2.5901851426368436;0.5
1.JPG;39.533608476254614;2.590185139266624;0.5
1.JPG;39.53360846839192;2.590184145234298;0.5
1.JPG;39.53360821173171;2.590184148604521;0.5
1.JPG;39.533608219594385;2.5901851426368436;0.5
1.JPG;39.533608476254614;2.590185139266624;0.5
1.JPG;39.53360846839192;2.590184145234298;0.5
1.JPG;39.53360821173171;2.590184148604521;0.5
1.JPG;39.533608219594385;2.5901851426368436;0.5
1.JPG;39.533608476254614;2.590185139266624;0.5
1.JPG;39.53360846839192;2.590184145234298;0.5
1.JPG;39.53360821173171;2.590184148604521;0.5
1.JPG;39.533608219594385;2.5901851426368436;0.5
1.JPG;39.533608476254614;2.590185139266624;0.5
1.JPG;39.53360846839192;2.590184145234298;0.5
1.JPG;39.53360821173171;2.590184148604521;0.5
1.JPG;39.533608219594385;2.5901851426368436;0.5
1.JPG;39.533608476254614;2.590185139266624;0.5
1.JPG;39.53360846839192;2.590184145234298;0.5
1.JPG;39.53360821173171;2.590184148604521;0.5
1.JPG;39.533608219594385;2.5901851426368436;0.5
1.JPG;39.533608476254614;2.590185139266624;0.5
1.JPG;39.53360846839192;2.590184145234298;0.5
1.JPG;39.53360821173171;2.590184148604521;0.5
1.JPG;39.533608219594385;2.5901851426368436;0.5
1.JPG;39.533608476254614;2.590185139266624;0.5
1.JPG;39.53360846839192;2.590184145234298;0.5
2.JPG;39.533621706996534;2.5901771465507353;8.16562271118164
2.JPG;39.53362174699821;2.5901961331070003;8.16562271118164
2.JPG;39.5336248128158;2.590196122704465;8.16562271118164
2.JPG;39.53362477281411;2.5901771361473642;8.16562271118164
2.JPG;39.533621706996534;2.5901771465507353;8.16562271118164
2.JPG;39.53362174699821;2.5901961331070003;8.16562271118164
2.JPG;39.5336248128158;2.590196122704465;8.16562271118164
2.JPG;39.53362477281411;2.5901771361473642;8.16562271118164
2.JPG;39.533621706996534;2.5901771465507353;8.16562271118164
2.JPG;39.53362174699821;2.5901961331070003;8.16562271118164
2.JPG;39.5336248128158;2.590196122704465;8.16562271118164
2.JPG;39.53362477281411;2.5901771361473642;8.16562271118164
2.JPG;39.533621706996534;2.5901771465507353;8.16562271118164
2.JPG;39.53362174699821;2.5901961331070003;8.16562271118164
2.JPG;39.5336248128158;2.590196122704465;8.16562271118164
2.JPG;39.53362477281411;2.5901771361473642;8.16562271118164
2.JPG;39.533621706996534;2.5901771465507353;8.16562271118164
2.JPG;39.53362174699821;2.5901961331070003;8.16562271118164
2.JPG;39.5336248128158;2.590196122704465;8.16562271118164
2.JPG;39.53362477281411;2.5901771361473642;8.16562271118164
2.JPG;39.533621706996534;2.5901771465507353;8.16562271118164
2.JPG;39.53362174699821;2.5901961331070003;8.16562271118164
2.JPG;39.5336248128158;2.590196122704465;8.16562271118164
2.JPG;39.53362477281411;2.5901771361473642;8.16562271118164
2.JPG;39.533621706996534;2.5901771465507353;8.16562271118164
2.JPG;39.53362174699821;2.5901961331070003;8.16562271118164
2.JPG;39.5336248128158;2.590196122704465;8.16562271118164
2.JPG;39.53362477281411;2.5901771361473642;8.16562271118164
2.JPG;39.533621706996534;2.5901771465507353;8.16562271118164
2.JPG;39.53362174699821;2.5901961331070003;8.16562271118164
2.JPG;39.5336248128158;2.590196122704465;8.16562271118164
2.JPG;39.53362477281411;2.5901771361473642;8.16562271118164
2.JPG;39.533621706996534;2.5901771465507353;8.16562271118164
2.JPG;39.53362174699821;2.5901961331070003;8.16562271118164
